"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"VirtEcom1.2.nlogox"
"Experiment A_OperatingCost"
"09/06/2026 23:54:45:530 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","operating-cost","[step]","count sellers","exited-sellers","survival-rate","mean-cash","mean-debt","mean-buyer-budget","count offers","link-loss","mean-complexity"
"4","20","827","2","18","0.1","-6935","8500","53.35","17","63","9.5"
"2","5","592","20","0","1","-1.125","1900","34.05","108","0","7.5"
"7","50","730","0","20","0","0","0","43.7","0","61","0"
"6","40","896","2","18","0.1","-17090","17750","38.1","9","28","8"
"4","20","828","2","18","0.1","-6955","8500","53.35","17","63","9.5"
"5","30","865","2","18","0.1","-12200","12750","38.85","5","56","7"
"1","0","436","20","0","1","1075.375","0","48.25","92","0","7.15"
"4","20","829","2","18","0.1","-6975","8500","53.35","17","63","9.5"
"6","40","897","2","18","0.1","-17130","17750","38.1","9","28","8"
"2","5","593","20","0","1","-6.125","1900","34.05","108","0","7.5"
"5","30","866","2","18","0.1","-12230","12750","38.85","5","56","7"
"7","50","731","0","20","0","0","0","43.7","0","61","0"
"4","20","830","2","18","0.1","-6995","8500","53.35","17","63","9.5"
"6","40","898","2","18","0.1","-17170","17750","38.1","9","28","8"
"1","0","437","20","0","1","1075.375","0","48.25","92","0","7.15"
"5","30","867","2","18","0.1","-12010","13000","38.85","5","56","7"
"6","40","899","2","18","0.1","-17210","17750","38.1","9","28","8"
"4","20","831","2","18","0.1","-7015","8500","53.35","17","63","9.5"
"7","50","732","0","20","0","0","0","43.7","0","61","0"
"2","5","594","20","0","1","-11.125","1900","34.05","108","0","7.5"
"6","40","900","2","18","0.1","-17250","17750","38.1","9","28","8"
"4","20","832","2","18","0.1","-7035","8500","53.35","17","63","9.5"
"5","30","868","2","18","0.1","-12040","13000","38.85","5","56","7"
"7","50","733","0","20","0","0","0","43.7","0","61","0"
"1","0","438","20","0","1","1075.375","0","48.25","92","0","7.2"
"4","20","833","2","18","0.1","-7055","8500","53.35","17","63","9.5"
"6","40","901","2","18","0.1","-17040","18000","38.1","9","28","8"
"7","50","734","0","20","0","0","0","43.7","0","61","0"
"2","5","595","20","0","1","-16.125","1900","34.05","108","0","7.5"
"5","30","869","2","18","0.1","-12070","13000","38.85","5","56","7"
"6","40","902","2","18","0.1","-17080","18000","38.1","9","28","8"
"4","20","834","2","18","0.1","-7075","8500","53.35","17","63","9.5"
"1","0","439","20","0","1","1075.375","0","48.25","92","0","7.2"
"4","20","835","2","18","0.1","-7095","8500","53.35","17","63","9.5"
"5","30","870","2","18","0.1","-12100","13000","38.85","5","56","7"
"6","40","903","2","18","0.1","-17120","18000","38.1","9","28","8"
"7","50","735","0","20","0","0","0","43.7","0","61","0"
"2","5","596","20","0","1","-21.125","1900","34.05","108","0","7.5"
"4","20","836","2","18","0.1","-6865","8750","53.35","17","63","9.5"
"6","40","904","2","18","0.1","-17160","18000","38.1","9","28","8"
"5","30","871","2","18","0.1","-12130","13000","38.85","5","56","7"
"7","50","736","0","20","0","0","0","43.7","0","61","0"
"1","0","440","20","0","1","1075.375","0","48.25","92","0","7.2"
"6","40","905","2","18","0.1","-17200","18000","38.1","9","28","8"
"4","20","837","2","18","0.1","-6885","8750","53.35","17","63","9.5"
"2","5","597","20","0","1","-26.125","1900","34.05","108","0","7.5"
"7","50","737","0","20","0","0","0","43.7","0","61","0"
"5","30","872","2","18","0.1","-12160","13000","38.85","5","56","7"
"6","40","906","2","18","0.1","-17240","18000","38.1","9","28","8"
"4","20","838","2","18","0.1","-6905","8750","53.35","17","63","9.5"
"1","0","441","20","0","1","1075.375","0","48.25","92","0","7.2"
"7","50","738","0","20","0","0","0","43.7","0","61","0"
"4","20","839","2","18","0.1","-6925","8750","53.35","17","63","9.5"
"5","30","873","2","18","0.1","-12190","13000","38.85","5","56","7"
"6","40","907","2","18","0.1","-17280","18000","38.1","9","28","8"
"2","5","598","20","0","1","-31.125","1900","34.05","108","0","7.5"
"4","20","840","2","18","0.1","-6945","8750","53.35","17","63","9.5"
"6","40","908","2","18","0.1","-17320","18000","38.1","9","28","8"
"5","30","874","2","18","0.1","-12220","13000","38.85","5","56","7"
"7","50","739","0","20","0","0","0","43.7","0","61","0"
"1","0","442","20","0","1","1075.375","0","48.25","92","0","7.2"
"6","40","909","2","18","0.1","-17360","18000","38.1","9","28","8"
"4","20","841","2","18","0.1","-6965","8750","53.35","17","63","9.5"
"7","50","740","0","20","0","0","0","43.7","0","61","0"
"5","30","875","2","18","0.1","-12250","13000","38.85","5","56","7"
"2","5","599","20","0","1","-36.125","1900","34.05","108","0","7.5"
"6","40","910","2","18","0.1","-17400","18000","38.1","9","28","8"
"4","20","842","2","18","0.1","-6985","8750","53.35","17","63","9.5"
"1","0","443","20","0","1","1075.375","0","48.25","92","0","7.2"
"6","40","911","2","18","0.1","-17440","18000","38.1","9","28","8"
"5","30","876","2","18","0.1","-12280","13000","38.85","5","56","7"
"7","50","741","0","20","0","0","0","43.7","0","61","0"
"2","5","600","20","0","1","-41.125","1900","34.05","108","0","7.5"
"4","20","843","2","18","0.1","-7005","8750","53.35","17","63","9.5"
"6","40","912","2","18","0.1","-17480","18000","38.1","9","28","8"
"5","30","877","2","18","0.1","-12310","13000","38.85","5","56","7"
"1","0","444","20","0","1","1075.375","0","48.25","92","0","7.2"
"6","40","913","2","18","0.1","-17270","18250","38.1","9","28","8"
"4","20","844","2","18","0.1","-7025","8750","53.35","17","63","9.5"
"7","50","742","0","20","0","0","0","43.7","0","61","0"
"5","30","878","2","18","0.1","-12340","13000","38.85","5","56","7"
"2","5","601","20","0","1","78.875","2025","34.05","108","0","7.5"
"6","40","914","2","18","0.1","-17310","18250","38.1","9","28","8"
"4","20","845","2","18","0.1","-7045","8750","53.35","17","63","9.5"
"7","50","743","0","20","0","0","0","43.7","0","61","0"
"1","0","445","20","0","1","1075.375","0","48.25","92","0","7.2"
"5","30","879","2","18","0.1","-12370","13000","38.85","5","56","7"
"6","40","915","2","18","0.1","-17350","18250","38.1","9","28","8"
"4","20","846","2","18","0.1","-7065","8750","53.35","17","63","9.5"
"2","5","602","20","0","1","98.875","2050","34.05","108","0","7.5"
"7","50","744","0","20","0","0","0","43.7","0","61","0"
"6","40","916","2","18","0.1","-17390","18250","38.1","9","28","8"
"5","30","880","2","18","0.1","-12400","13000","38.85","5","56","7"
"1","0","446","20","0","1","1075.375","0","48.25","92","0","7.2"
"4","20","847","2","18","0.1","-7085","8750","53.35","17","63","9.5"
"7","50","745","0","20","0","0","0","43.7","0","61","0"
"6","40","917","2","18","0.1","-17430","18250","38.1","9","28","8"
"2","5","603","20","0","1","93.875","2050","34.05","108","0","7.5"
"5","30","881","2","18","0.1","-12430","13000","38.85","5","56","7"
"6","40","918","2","18","0.1","-17470","18250","38.1","9","28","8"
"4","20","848","2","18","0.1","-7105","8750","53.35","17","63","9.5"
"7","50","746","0","20","0","0","0","43.7","0","61","0"
"1","0","447","20","0","1","1075.375","0","48.25","92","0","7.2"
"6","40","919","2","18","0.1","-17510","18250","38.1","9","28","8"
"5","30","882","2","18","0.1","-12460","13000","38.85","5","56","7"
"7","50","747","0","20","0","0","0","43.7","0","61","0"
"4","20","849","2","18","0.1","-7125","8750","53.35","17","63","9.5"
"2","5","604","20","0","1","113.875","2075","34.05","108","0","7.5"
"6","40","920","2","18","0.1","-17550","18250","38.1","9","28","8"
"5","30","883","2","18","0.1","-12490","13000","38.85","5","56","7"
"1","0","448","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","850","2","18","0.1","-7145","8750","53.35","17","63","9.5"
"6","40","921","2","18","0.1","-17590","18250","38.1","9","28","8"
"7","50","748","0","20","0","0","0","43.7","0","61","0"
"2","5","605","20","0","1","133.875","2100","34.05","108","0","7.5"
"5","30","884","2","18","0.1","-12270","13250","38.85","5","56","7"
"6","40","922","2","18","0.1","-17630","18250","38.1","9","28","8"
"4","20","851","2","18","0.1","-7165","8750","53.35","17","63","9.5"
"7","50","749","0","20","0","0","0","43.7","0","61","0"
"1","0","449","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","923","2","18","0.1","-17670","18250","38.1","9","28","8"
"5","30","885","2","18","0.1","-12300","13250","38.85","5","56","7"
"2","5","606","20","0","1","128.875","2100","34.05","108","0","7.5"
"4","20","852","2","18","0.1","-7185","8750","53.35","17","63","9.5"
"7","50","750","0","20","0","0","0","43.7","0","61","0"
"6","40","924","2","18","0.1","-17710","18250","38.1","9","28","8"
"5","30","886","2","18","0.1","-12330","13250","38.85","5","56","7"
"1","0","450","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","853","2","18","0.1","-7205","8750","53.35","17","63","9.5"
"7","50","751","0","20","0","0","0","43.7","0","61","0"
"6","40","925","2","18","0.1","-17750","18250","38.1","9","28","8"
"2","5","607","20","0","1","148.875","2125","34.05","108","0","7.5"
"5","30","887","2","18","0.1","-12360","13250","38.85","5","56","7"
"6","40","926","2","18","0.1","-17540","18500","38.1","9","28","8"
"4","20","854","2","18","0.1","-7225","8750","53.35","17","63","9.5"
"1","0","451","20","0","1","1075.375","0","48.25","92","0","7.25"
"7","50","752","0","20","0","0","0","43.7","0","61","0"
"5","30","888","2","18","0.1","-12390","13250","38.85","5","56","7"
"6","40","927","2","18","0.1","-17580","18500","38.1","9","28","8"
"2","5","608","20","0","1","143.875","2125","34.05","108","0","7.5"
"4","20","855","2","18","0.1","-7245","8750","53.35","17","63","9.5"
"7","50","753","0","20","0","0","0","43.7","0","61","0"
"1","0","452","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","856","2","18","0.1","-7265","8750","53.35","17","63","9.5"
"5","30","889","2","18","0.1","-12420","13250","38.85","5","56","7"
"6","40","928","2","18","0.1","-17620","18500","38.1","9","28","8"
"2","5","609","20","0","1","163.875","2150","34.05","108","0","7.5"
"7","50","754","0","20","0","0","0","43.7","0","61","0"
"4","20","857","2","18","0.1","-7285","8750","53.35","17","63","9.5"
"6","40","929","2","18","0.1","-17660","18500","38.1","9","28","8"
"5","30","890","2","18","0.1","-12450","13250","38.85","5","56","7"
"1","0","453","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","858","2","18","0.1","-7305","8750","53.35","17","63","9.5"
"7","50","755","0","20","0","0","0","43.7","0","61","0"
"6","40","930","2","18","0.1","-17700","18500","38.1","9","28","8"
"2","5","610","20","0","1","158.875","2150","34.05","108","0","7.5"
"5","30","891","2","18","0.1","-12480","13250","38.85","5","56","7"
"4","20","859","2","18","0.1","-7325","8750","53.35","17","63","9.5"
"1","0","454","20","0","1","1075.375","0","48.25","92","0","7.25"
"7","50","756","0","20","0","0","0","43.7","0","61","0"
"6","40","931","2","18","0.1","-17740","18500","38.1","9","28","8"
"4","20","860","2","18","0.1","-7345","8750","53.35","17","63","9.5"
"5","30","892","2","18","0.1","-12510","13250","38.85","5","56","7"
"2","5","611","20","0","1","153.875","2150","34.05","108","0","7.5"
"6","40","932","2","18","0.1","-17780","18500","38.1","9","28","8"
"4","20","861","2","18","0.1","-7115","9000","53.35","17","63","9.5"
"7","50","757","0","20","0","0","0","43.7","0","61","0"
"5","30","893","2","18","0.1","-12540","13250","38.85","5","56","7"
"1","0","455","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","933","2","18","0.1","-17820","18500","38.1","9","28","8"
"4","20","862","2","18","0.1","-7135","9000","53.35","17","63","9.5"
"7","50","758","0","20","0","0","0","43.7","0","61","0"
"5","30","894","2","18","0.1","-12570","13250","38.85","5","56","7"
"2","5","612","20","0","1","148.875","2150","34.05","108","0","7.5"
"6","40","934","2","18","0.1","-17860","18500","38.1","9","28","8"
"1","0","456","20","0","1","1075.375","0","48.25","92","0","7.25"
"7","50","759","0","20","0","0","0","43.7","0","61","0"
"6","40","935","2","18","0.1","-17900","18500","38.1","9","28","8"
"4","20","863","2","18","0.1","-7155","9000","53.35","17","63","9.5"
"5","30","895","2","18","0.1","-12600","13250","38.85","5","56","7"
"2","5","613","20","0","1","168.875","2175","34.05","108","0","7.5"
"6","40","936","2","18","0.1","-17940","18500","38.1","9","28","8"
"4","20","864","2","18","0.1","-7175","9000","53.35","17","63","9.5"
"7","50","760","0","20","0","0","0","43.7","0","61","0"
"5","30","896","2","18","0.1","-12630","13250","38.85","5","56","7"
"1","0","457","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","937","2","18","0.1","-17980","18500","38.1","9","28","8"
"7","50","761","0","20","0","0","0","43.7","0","61","0"
"4","20","865","2","18","0.1","-7195","9000","53.35","17","63","9.5"
"2","5","614","20","0","1","163.875","2175","34.05","108","0","7.5"
"5","30","897","2","18","0.1","-12660","13250","38.85","5","56","7"
"6","40","938","2","18","0.1","-17770","18750","38.1","9","28","8"
"1","0","458","20","0","1","1075.375","0","48.25","92","0","7.25"
"7","50","762","0","20","0","0","0","43.7","0","61","0"
"4","20","866","2","18","0.1","-7215","9000","53.35","17","63","9.5"
"6","40","939","2","18","0.1","-17810","18750","38.1","9","28","8"
"5","30","898","2","18","0.1","-12690","13250","38.85","5","56","7"
"2","5","615","20","0","1","158.875","2175","34.05","108","0","7.5"
"7","50","763","0","20","0","0","0","43.7","0","61","0"
"4","20","867","2","18","0.1","-7235","9000","53.35","17","63","9.5"
"6","40","940","2","18","0.1","-17850","18750","38.1","9","28","8"
"1","0","459","20","0","1","1075.375","0","48.25","92","0","7.25"
"7","50","764","0","20","0","0","0","43.7","0","61","0"
"6","40","941","2","18","0.1","-17890","18750","38.1","9","28","8"
"4","20","868","2","18","0.1","-7255","9000","53.35","17","63","9.5"
"5","30","899","2","18","0.1","-12720","13250","38.85","5","56","7"
"2","5","616","20","0","1","153.875","2175","34.05","108","0","7.5"
"7","50","765","0","20","0","0","0","43.7","0","61","0"
"4","20","869","2","18","0.1","-7275","9000","53.35","17","63","9.5"
"6","40","942","2","18","0.1","-17930","18750","38.1","9","28","8"
"5","30","900","2","18","0.1","-12750","13250","38.85","5","56","7"
"1","0","460","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","870","2","18","0.1","-7295","9000","53.35","17","63","9.5"
"6","40","943","2","18","0.1","-17970","18750","38.1","9","28","8"
"5","30","901","2","18","0.1","-12530","13500","38.85","5","56","7"
"7","50","766","0","20","0","0","0","43.7","0","61","0"
"2","5","617","20","0","1","148.875","2175","34.05","108","0","7.5"
"4","20","871","2","18","0.1","-7315","9000","53.35","17","63","9.5"
"1","0","461","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","944","2","18","0.1","-18010","18750","38.1","9","28","8"
"5","30","902","2","18","0.1","-12560","13500","38.85","5","56","7"
"4","20","872","2","18","0.1","-7335","9000","53.35","17","63","9.5"
"7","50","767","0","20","0","0","0","43.7","0","61","0"
"2","5","618","20","0","1","143.875","2175","34.05","108","0","7.5"
"6","40","945","2","18","0.1","-18050","18750","38.1","9","28","8"
"5","30","903","2","18","0.1","-12590","13500","38.85","5","56","7"
"1","0","462","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","873","2","18","0.1","-7355","9000","53.35","17","63","9.5"
"7","50","768","0","20","0","0","0","43.7","0","61","0"
"6","40","946","2","18","0.1","-18090","18750","38.1","9","28","8"
"2","5","619","20","0","1","138.875","2175","34.05","108","0","7.5"
"5","30","904","2","18","0.1","-12620","13500","38.85","5","56","7"
"4","20","874","2","18","0.1","-7375","9000","53.35","17","63","9.5"
"1","0","463","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","947","2","18","0.1","-18130","18750","38.1","9","28","8"
"7","50","769","0","20","0","0","0","43.7","0","61","0"
"4","20","875","2","18","0.1","-7395","9000","53.35","17","63","9.5"
"5","30","905","2","18","0.1","-12650","13500","38.85","5","56","7"
"2","5","620","20","0","1","158.875","2200","34.05","108","0","7.5"
"6","40","948","2","18","0.1","-18170","18750","38.1","9","28","8"
"7","50","770","0","20","0","0","0","43.7","0","61","0"
"1","0","464","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","876","2","18","0.1","-7415","9000","53.35","17","63","9.5"
"5","30","906","2","18","0.1","-12680","13500","38.85","5","56","7"
"6","40","949","2","18","0.1","-18210","18750","38.1","9","28","8"
"7","50","771","0","20","0","0","0","43.7","0","61","0"
"4","20","877","2","18","0.1","-7435","9000","53.35","17","63","9.5"
"2","5","621","20","0","1","178.875","2225","34.05","108","0","7.5"
"1","0","465","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","950","2","18","0.1","-18250","18750","38.1","9","28","8"
"5","30","907","2","18","0.1","-12710","13500","38.85","5","56","7"
"4","20","878","2","18","0.1","-7455","9000","53.35","17","63","9.5"
"7","50","772","0","20","0","0","0","43.7","0","61","0"
"2","5","622","20","0","1","173.875","2225","34.05","108","0","7.5"
"5","30","908","2","18","0.1","-12740","13500","38.85","5","56","7"
"6","40","951","2","18","0.1","-18040","19000","38.1","9","28","8"
"1","0","466","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","879","2","18","0.1","-7475","9000","53.35","17","63","9.5"
"7","50","773","0","20","0","0","0","43.7","0","61","0"
"2","5","623","20","0","1","168.875","2225","34.05","108","0","7.5"
"5","30","909","2","18","0.1","-12770","13500","38.85","5","56","7"
"6","40","952","2","18","0.1","-18080","19000","38.1","9","28","8"
"4","20","880","2","18","0.1","-7495","9000","53.35","17","63","9.5"
"7","50","774","0","20","0","0","0","43.7","0","61","0"
"1","0","467","20","0","1","1075.375","0","48.25","92","0","7.25"
"5","30","910","2","18","0.1","-12800","13500","38.85","5","56","7"
"6","40","953","2","18","0.1","-18120","19000","38.1","9","28","8"
"7","50","775","0","20","0","0","0","43.7","0","61","0"
"4","20","881","2","18","0.1","-7515","9000","53.35","17","63","9.5"
"2","5","624","20","0","1","163.875","2225","34.05","108","0","7.5"
"5","30","911","2","18","0.1","-12830","13500","38.85","5","56","7"
"6","40","954","2","18","0.1","-18160","19000","38.1","9","28","8"
"1","0","468","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","882","2","18","0.1","-7535","9000","53.35","17","63","9.5"
"7","50","776","0","20","0","0","0","43.7","0","61","0"
"2","5","625","20","0","1","158.875","2225","34.05","108","0","7.5"
"5","30","912","2","18","0.1","-12860","13500","38.85","5","56","7"
"6","40","955","2","18","0.1","-18200","19000","38.1","9","28","8"
"4","20","883","2","18","0.1","-7555","9000","53.35","17","63","9.5"
"7","50","777","0","20","0","0","0","43.7","0","61","0"
"5","30","913","2","18","0.1","-12890","13500","38.85","5","56","7"
"1","0","469","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","956","2","18","0.1","-18240","19000","38.1","9","28","8"
"2","5","626","20","0","1","153.875","2225","34.05","108","0","7.5"
"4","20","884","2","18","0.1","-7575","9000","53.35","17","63","9.5"
"5","30","914","2","18","0.1","-12920","13500","38.85","5","56","7"
"7","50","778","0","20","0","0","0","43.7","0","61","0"
"6","40","957","2","18","0.1","-18280","19000","38.1","9","28","8"
"5","30","915","2","18","0.1","-12950","13500","38.85","5","56","7"
"1","0","470","20","0","1","1075.375","0","48.25","92","0","7.25"
"7","50","779","0","20","0","0","0","43.7","0","61","0"
"2","5","627","20","0","1","148.875","2225","34.05","108","0","7.5"
"4","20","885","2","18","0.1","-7595","9000","53.35","17","63","9.5"
"5","30","916","2","18","0.1","-12980","13500","38.85","5","56","7"
"6","40","958","2","18","0.1","-18320","19000","38.1","9","28","8"
"4","20","886","2","18","0.1","-7365","9250","53.35","17","63","9.5"
"7","50","780","0","20","0","0","0","43.7","0","61","0"
"2","5","628","20","0","1","143.875","2225","34.05","108","0","7.5"
"1","0","471","20","0","1","1075.375","0","48.25","92","0","7.25"
"4","20","887","2","18","0.1","-7385","9250","53.35","17","63","9.5"
"6","40","959","2","18","0.1","-18360","19000","38.1","9","28","8"
"5","30","917","2","18","0.1","-12760","13750","38.85","5","56","7"
"7","50","781","0","20","0","0","0","43.7","0","61","0"
"4","20","888","2","18","0.1","-7405","9250","53.35","17","63","9.5"
"2","5","629","20","0","1","163.875","2250","34.05","108","0","7.5"
"5","30","918","2","18","0.1","-12790","13750","38.85","5","56","7"
"6","40","960","2","18","0.1","-18400","19000","38.1","9","28","8"
"1","0","472","20","0","1","1075.375","0","48.25","92","0","7.25"
"5","30","919","2","18","0.1","-12820","13750","38.85","5","56","7"
"4","20","889","2","18","0.1","-7425","9250","53.35","17","63","9.5"
"7","50","782","0","20","0","0","0","43.7","0","61","0"
"2","5","630","20","0","1","158.875","2250","34.05","108","0","7.5"
"6","40","961","2","18","0.1","-18440","19000","38.1","9","28","8"
"5","30","920","2","18","0.1","-12850","13750","38.85","5","56","7"
"4","20","890","2","18","0.1","-7445","9250","53.35","17","63","9.5"
"7","50","783","0","20","0","0","0","43.7","0","61","0"
"1","0","473","20","0","1","1075.375","0","48.25","92","0","7.25"
"6","40","962","2","18","0.1","-18480","19000","38.1","9","28","8"
"4","20","891","2","18","0.1","-7465","9250","53.35","17","63","9.5"
"2","5","631","20","0","1","153.875","2250","34.05","108","0","7.5"
"5","30","921","2","18","0.1","-12880","13750","38.85","5","56","7"
"7","50","784","0","20","0","0","0","43.7","0","61","0"
"4","20","892","2","18","0.1","-7485","9250","53.35","17","63","9.5"
"5","30","922","2","18","0.1","-12910","13750","38.85","5","56","7"
"6","40","963","2","18","0.1","-18270","19250","38.1","9","28","8"
"2","5","632","20","0","1","148.875","2250","34.05","108","0","7.5"
"7","50","785","0","20","0","0","0","43.7","0","61","0"
"1","0","474","20","0","1","1075.375","0","48.25","97","0","7.3"
"6","40","964","2","18","0.1","-18310","19250","38.1","9","28","8"
"5","30","923","2","18","0.1","-12940","13750","38.85","5","56","7"
"4","20","893","2","18","0.1","-7505","9250","53.35","17","63","9.5"
"2","5","633","20","0","1","143.875","2250","34.05","108","0","7.55"
"7","50","786","0","20","0","0","0","43.7","0","61","0"
"5","30","924","2","18","0.1","-12970","13750","38.85","5","56","7"
"4","20","894","2","18","0.1","-7525","9250","53.35","17","63","9.5"
"6","40","965","2","18","0.1","-18350","19250","38.1","9","28","8"
"1","0","475","20","0","1","1075.375","0","48.25","97","0","7.3"
"4","20","895","2","18","0.1","-7545","9250","53.35","17","63","9.5"
"5","30","925","2","18","0.1","-13000","13750","38.85","5","56","7"
"2","5","634","20","0","1","138.875","2250","34.05","108","0","7.55"
"7","50","787","0","20","0","0","0","43.7","0","61","0"
"6","40","966","2","18","0.1","-18390","19250","38.1","9","28","8"
"5","30","926","2","18","0.1","-13030","13750","38.85","5","56","7"
"4","20","896","2","18","0.1","-7565","9250","53.35","17","63","9.5"
"7","50","788","0","20","0","0","0","43.7","0","61","0"
"2","5","635","20","0","1","158.875","2275","34.05","108","0","7.55"
"1","0","476","20","0","1","1075.375","0","48.25","97","0","7.3"
"4","20","897","2","18","0.1","-7585","9250","53.35","17","63","9.5"
"5","30","927","2","18","0.1","-13060","13750","38.85","5","56","7"
"6","40","967","2","18","0.1","-18430","19250","38.1","9","28","8"
"7","50","789","0","20","0","0","0","43.7","0","61","0"
"2","5","636","20","0","1","153.875","2275","34.05","108","0","7.55"
"4","20","898","2","18","0.1","-7605","9250","53.35","17","63","9.5"
"5","30","928","2","18","0.1","-13090","13750","38.85","5","56","7"
"6","40","968","2","18","0.1","-18470","19250","38.1","9","28","8"
"1","0","477","20","0","1","1075.375","0","48.25","97","0","7.3"
"2","5","637","20","0","1","148.875","2275","34.05","108","0","7.55"
"5","30","929","2","18","0.1","-13120","13750","38.85","5","56","7"
"4","20","899","2","18","0.1","-7625","9250","53.35","17","63","9.5"
"7","50","790","0","20","0","0","0","43.7","0","61","0"
"6","40","969","2","18","0.1","-18510","19250","38.1","9","28","8"
"5","30","930","2","18","0.1","-13150","13750","38.85","5","56","7"
"4","20","900","2","18","0.1","-7645","9250","53.35","17","63","9.5"
"2","5","638","20","0","1","143.875","2275","34.05","108","0","7.55"
"7","50","791","0","20","0","0","0","43.7","0","61","0"
"1","0","478","20","0","1","1075.375","0","48.25","97","0","7.3"
"4","20","901","2","18","0.1","-7665","9250","53.35","17","63","9.5"
"6","40","970","2","18","0.1","-18550","19250","38.1","9","28","8"
"5","30","931","2","18","0.1","-13180","13750","38.85","5","56","7"
"7","50","792","0","20","0","0","0","43.7","0","61","0"
"2","5","639","20","0","1","163.875","2300","34.05","108","0","7.55"
"4","20","902","2","18","0.1","-7685","9250","53.35","17","63","9.5"
"5","30","932","2","18","0.1","-13210","13750","38.85","5","56","7"
"6","40","971","2","18","0.1","-18590","19250","38.1","9","28","8"
"1","0","479","20","0","1","1075.375","0","48.25","97","0","7.3"
"2","5","640","20","0","1","158.875","2300","34.05","108","0","7.55"
"4","20","903","2","18","0.1","-7705","9250","53.35","17","63","9.5"
"7","50","793","0","20","0","0","0","43.7","0","61","0"
"5","30","933","2","18","0.1","-13240","13750","38.85","5","56","7"
"6","40","972","2","18","0.1","-18630","19250","38.1","9","28","8"
"4","20","904","2","18","0.1","-7725","9250","53.35","17","63","9.5"
"7","50","794","0","20","0","0","0","43.7","0","61","0"
"2","5","641","20","0","1","153.875","2300","34.05","108","0","7.55"
"1","0","480","20","0","1","1075.375","0","48.25","97","0","7.3"
"6","40","973","2","18","0.1","-18670","19250","38.1","9","28","8"
"4","20","905","2","18","0.1","-7745","9250","53.35","17","63","9.5"
"5","30","934","2","18","0.1","-13020","14000","38.85","5","56","7"
"2","5","642","20","0","1","148.875","2300","34.05","108","0","7.55"
"7","50","795","0","20","0","0","0","43.7","0","61","0"
"4","20","906","2","18","0.1","-7765","9250","53.35","17","63","9.5"
"5","30","935","2","18","0.1","-13050","14000","38.85","5","56","7"
"6","40","974","2","18","0.1","-18710","19250","38.1","9","28","8"
"1","0","481","20","0","1","1075.375","0","48.25","97","0","7.3"
"4","20","907","2","18","0.1","-7785","9250","53.35","17","63","9.5"
"2","5","643","20","0","1","168.875","2325","34.05","108","0","7.55"
"7","50","796","0","20","0","0","0","43.7","0","61","0"
"5","30","936","2","18","0.1","-13080","14000","38.85","5","56","7"
"6","40","975","2","18","0.1","-18750","19250","38.1","9","28","8"
"4","20","908","2","18","0.1","-7805","9250","53.35","17","63","9.5"
"7","50","797","0","20","0","0","0","43.7","0","61","0"
"5","30","937","2","18","0.1","-13110","14000","38.85","5","56","7"
"1","0","482","20","0","1","1075.375","0","48.25","97","0","7.35"
"6","40","976","2","18","0.1","-18540","19500","38.1","9","28","8"
"4","20","909","2","18","0.1","-7825","9250","53.35","17","63","9.5"
"2","5","644","20","0","1","163.875","2325","34.05","109","0","7.6"
"5","30","938","2","18","0.1","-13140","14000","38.85","5","56","7"
"7","50","798","0","20","0","0","0","43.7","0","61","0"
"4","20","910","2","18","0.1","-7845","9250","53.35","17","63","9.5"
"6","40","977","2","18","0.1","-18580","19500","38.1","9","28","8"
"5","30","939","2","18","0.1","-13170","14000","38.85","5","56","7"
"1","0","483","20","0","1","1075.375","0","48.25","97","0","7.35"
"7","50","799","0","20","0","0","0","43.7","0","61","0"
"2","5","645","20","0","1","158.875","2325","34.05","109","0","7.6"
"5","30","940","2","18","0.1","-13200","14000","38.85","5","56","7"
"4","20","911","2","18","0.1","-7615","9500","53.35","17","63","9.5"
"6","40","978","2","18","0.1","-18620","19500","38.1","9","28","8"
"7","50","800","0","20","0","0","0","43.7","0","61","0"
"5","30","941","2","18","0.1","-13230","14000","38.85","5","56","7"
"1","0","484","20","0","1","1075.375","0","48.25","97","0","7.35"
"6","40","979","2","18","0.1","-18660","19500","38.1","9","28","8"
"2","5","646","20","0","1","153.875","2325","34.05","109","0","7.6"
"4","20","912","2","18","0.1","-7635","9500","53.35","17","63","9.5"
"5","30","942","2","18","0.1","-13260","14000","38.85","5","56","7"
